host,port,endpoint,source,declared_region,declared_speed_MBps,measured_speed_MBps,latency_ms,exit_ip,exit_country_code,exit_region_name,cf_colo,geo_evidence,geo_policy,geo_selected_provider,geo_fallback_used,geo_cache_status,geo_hint_country,geo_hint_source,is_cloudflare,service_score,google_ok,youtube_ok,gpt_ok,service_error,selection_stage,status,error,raw_line
172.65.89.251,8443,172.65.89.251:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.89.251:8443#未知|cfst|colo=UNKNOWN|tcp=79.75ms|httping=ms
172.65.147.108,8443,172.65.147.108:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.147.108:8443#未知|cfst|colo=UNKNOWN|tcp=79.78ms|httping=ms
172.65.171.123,8443,172.65.171.123:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.171.123:8443#未知|cfst|colo=UNKNOWN|tcp=79.75ms|httping=ms
172.65.206.213,8443,172.65.206.213:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.206.213:8443#未知|cfst|colo=UNKNOWN|tcp=79.77ms|httping=ms
172.65.197.185,8443,172.65.197.185:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.197.185:8443#未知|cfst|colo=UNKNOWN|tcp=79.78ms|httping=ms
172.65.88.186,8443,172.65.88.186:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.88.186:8443#未知|cfst|colo=UNKNOWN|tcp=79.78ms|httping=ms
172.65.123.254,8443,172.65.123.254:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.123.254:8443#未知|cfst|colo=UNKNOWN|tcp=79.82ms|httping=ms
172.65.165.190,8443,172.65.165.190:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.165.190:8443#未知|cfst|colo=UNKNOWN|tcp=79.85ms|httping=ms
172.65.105.183,8443,172.65.105.183:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.105.183:8443#未知|cfst|colo=UNKNOWN|tcp=79.87ms|httping=ms
172.65.203.108,8443,172.65.203.108:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.203.108:8443#未知|cfst|colo=UNKNOWN|tcp=79.85ms|httping=ms
172.65.177.123,8443,172.65.177.123:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.177.123:8443#未知|cfst|colo=UNKNOWN|tcp=79.87ms|httping=ms
172.65.154.53,8443,172.65.154.53:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.154.53:8443#未知|cfst|colo=UNKNOWN|tcp=79.91ms|httping=ms
172.65.109.198,8443,172.65.109.198:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.109.198:8443#未知|cfst|colo=UNKNOWN|tcp=79.98ms|httping=ms
172.65.103.103,8443,172.65.103.103:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.103.103:8443#未知|cfst|colo=UNKNOWN|tcp=80.02ms|httping=ms
172.65.178.105,8443,172.65.178.105:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.178.105:8443#未知|cfst|colo=UNKNOWN|tcp=79.89ms|httping=ms
172.65.149.221,8443,172.65.149.221:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.149.221:8443#未知|cfst|colo=UNKNOWN|tcp=80.05ms|httping=ms
172.65.200.182,8443,172.65.200.182:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.200.182:8443#未知|cfst|colo=UNKNOWN|tcp=80.05ms|httping=ms
162.159.213.216,8443,162.159.213.216:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,162.159.213.216:8443#未知|cfst|colo=UNKNOWN|tcp=79.61ms|httping=ms
172.65.175.132,8443,172.65.175.132:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.175.132:8443#未知|cfst|colo=UNKNOWN|tcp=79.41ms|httping=ms
141.101.90.53,8443,141.101.90.53:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,False,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,141.101.90.53:8443#未知|cfst|colo=UNKNOWN|tcp=85.99ms|httping=ms
162.159.198.87,8443,162.159.198.87:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,162.159.198.87:8443#未知|cfst|colo=UNKNOWN|tcp=80.03ms|httping=ms
162.159.199.72,8443,162.159.199.72:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,162.159.199.72:8443#未知|cfst|colo=UNKNOWN|tcp=80.08ms|httping=ms
172.64.98.68,8443,172.64.98.68:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.64.98.68:8443#未知|cfst|colo=UNKNOWN|tcp=79.71ms|httping=ms
172.65.21.201,8443,172.65.21.201:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.21.201:8443#未知|cfst|colo=UNKNOWN|tcp=110.77ms|httping=ms
172.65.48.40,8443,172.65.48.40:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.48.40:8443#未知|cfst|colo=UNKNOWN|tcp=110.36ms|httping=ms
172.65.36.42,8443,172.65.36.42:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.36.42:8443#未知|cfst|colo=UNKNOWN|tcp=110.28ms|httping=ms
172.65.45.162,8443,172.65.45.162:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.45.162:8443#未知|cfst|colo=UNKNOWN|tcp=110.85ms|httping=ms
172.65.28.63,8443,172.65.28.63:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.28.63:8443#未知|cfst|colo=UNKNOWN|tcp=110.79ms|httping=ms
172.65.25.78,8443,172.65.25.78:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.25.78:8443#未知|cfst|colo=UNKNOWN|tcp=110.8ms|httping=ms
172.65.13.45,8443,172.65.13.45:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.13.45:8443#未知|cfst|colo=UNKNOWN|tcp=111.21ms|httping=ms
172.65.4.219,8443,172.65.4.219:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.4.219:8443#未知|cfst|colo=UNKNOWN|tcp=111.03ms|httping=ms
172.65.35.229,8443,172.65.35.229:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.35.229:8443#未知|cfst|colo=UNKNOWN|tcp=111.11ms|httping=ms
172.65.56.85,8443,172.65.56.85:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.56.85:8443#未知|cfst|colo=UNKNOWN|tcp=111.18ms|httping=ms
172.65.29.44,8443,172.65.29.44:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.29.44:8443#未知|cfst|colo=UNKNOWN|tcp=111.21ms|httping=ms
172.65.12.107,8443,172.65.12.107:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.12.107:8443#未知|cfst|colo=UNKNOWN|tcp=111.22ms|httping=ms
172.65.8.222,8443,172.65.8.222:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.8.222:8443#未知|cfst|colo=UNKNOWN|tcp=111.18ms|httping=ms
172.65.15.221,8443,172.65.15.221:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.15.221:8443#未知|cfst|colo=UNKNOWN|tcp=111.22ms|httping=ms
172.65.40.156,8443,172.65.40.156:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.40.156:8443#未知|cfst|colo=UNKNOWN|tcp=111.24ms|httping=ms
172.65.6.81,8443,172.65.6.81:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.6.81:8443#未知|cfst|colo=UNKNOWN|tcp=111.26ms|httping=ms
172.65.41.64,8443,172.65.41.64:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.41.64:8443#未知|cfst|colo=UNKNOWN|tcp=111.28ms|httping=ms
172.64.97.139,8443,172.64.97.139:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.64.97.139:8443#未知|cfst|colo=UNKNOWN|tcp=79.92ms|httping=ms
172.65.27.124,8443,172.65.27.124:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.27.124:8443#未知|cfst|colo=UNKNOWN|tcp=111.33ms|httping=ms
172.65.50.24,8443,172.65.50.24:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.50.24:8443#未知|cfst|colo=UNKNOWN|tcp=111.3ms|httping=ms
172.64.96.246,8443,172.64.96.246:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.64.96.246:8443#未知|cfst|colo=UNKNOWN|tcp=80.63ms|httping=ms
172.65.43.126,8443,172.65.43.126:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.43.126:8443#未知|cfst|colo=UNKNOWN|tcp=111.41ms|httping=ms
172.65.7.6,8443,172.65.7.6:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.7.6:8443#未知|cfst|colo=UNKNOWN|tcp=111.46ms|httping=ms
172.65.44.208,8443,172.65.44.208:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.44.208:8443#未知|cfst|colo=UNKNOWN|tcp=111.52ms|httping=ms
172.65.24.213,8443,172.65.24.213:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.24.213:8443#未知|cfst|colo=UNKNOWN|tcp=111.65ms|httping=ms
172.65.5.27,8443,172.65.5.27:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.5.27:8443#未知|cfst|colo=UNKNOWN|tcp=111.69ms|httping=ms
172.65.20.121,8443,172.65.20.121:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.20.121:8443#未知|cfst|colo=UNKNOWN|tcp=111.69ms|httping=ms
162.159.56.243,8443,162.159.56.243:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,162.159.56.243:8443#未知|cfst|colo=UNKNOWN|tcp=79.43ms|httping=ms
172.65.39.244,8443,172.65.39.244:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.39.244:8443#未知|cfst|colo=UNKNOWN|tcp=111.71ms|httping=ms
172.65.17.54,8443,172.65.17.54:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.17.54:8443#未知|cfst|colo=UNKNOWN|tcp=111.83ms|httping=ms
172.65.38.91,8443,172.65.38.91:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.38.91:8443#未知|cfst|colo=UNKNOWN|tcp=111.75ms|httping=ms
172.65.53.132,8443,172.65.53.132:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.53.132:8443#未知|cfst|colo=UNKNOWN|tcp=111.94ms|httping=ms
172.65.30.222,8443,172.65.30.222:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.30.222:8443#未知|cfst|colo=UNKNOWN|tcp=112.08ms|httping=ms
172.65.22.3,8443,172.65.22.3:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.22.3:8443#未知|cfst|colo=UNKNOWN|tcp=111.89ms|httping=ms
162.159.205.217,8443,162.159.205.217:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,162.159.205.217:8443#未知|cfst|colo=UNKNOWN|tcp=112.03ms|httping=ms
172.65.2.50,8443,172.65.2.50:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.2.50:8443#未知|cfst|colo=UNKNOWN|tcp=112.09ms|httping=ms
172.65.47.253,8443,172.65.47.253:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.47.253:8443#未知|cfst|colo=UNKNOWN|tcp=112.0ms|httping=ms
162.159.57.94,8443,162.159.57.94:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,162.159.57.94:8443#未知|cfst|colo=UNKNOWN|tcp=79.47ms|httping=ms
172.65.33.200,8443,172.65.33.200:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.33.200:8443#未知|cfst|colo=UNKNOWN|tcp=112.23ms|httping=ms
172.65.46.149,8443,172.65.46.149:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.46.149:8443#未知|cfst|colo=UNKNOWN|tcp=112.1ms|httping=ms
172.65.49.169,8443,172.65.49.169:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.49.169:8443#未知|cfst|colo=UNKNOWN|tcp=112.13ms|httping=ms
172.65.37.166,8443,172.65.37.166:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.37.166:8443#未知|cfst|colo=UNKNOWN|tcp=112.26ms|httping=ms
172.65.16.37,8443,172.65.16.37:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.16.37:8443#未知|cfst|colo=UNKNOWN|tcp=112.35ms|httping=ms
172.65.63.40,8443,172.65.63.40:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.63.40:8443#未知|cfst|colo=UNKNOWN|tcp=112.32ms|httping=ms
104.18.50.129,8443,104.18.50.129:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,104.18.50.129:8443#未知|cfst|colo=UNKNOWN|tcp=112.55ms|httping=ms
172.65.11.125,8443,172.65.11.125:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.11.125:8443#未知|cfst|colo=UNKNOWN|tcp=112.44ms|httping=ms
172.65.18.165,8443,172.65.18.165:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.18.165:8443#未知|cfst|colo=UNKNOWN|tcp=112.46ms|httping=ms
172.65.10.164,8443,172.65.10.164:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.10.164:8443#未知|cfst|colo=UNKNOWN|tcp=112.51ms|httping=ms
172.65.57.183,8443,172.65.57.183:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.57.183:8443#未知|cfst|colo=UNKNOWN|tcp=112.54ms|httping=ms
172.65.59.162,8443,172.65.59.162:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.59.162:8443#未知|cfst|colo=UNKNOWN|tcp=112.68ms|httping=ms
172.65.9.43,8443,172.65.9.43:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.9.43:8443#未知|cfst|colo=UNKNOWN|tcp=112.63ms|httping=ms
172.65.1.66,8443,172.65.1.66:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.1.66:8443#未知|cfst|colo=UNKNOWN|tcp=112.68ms|httping=ms
172.65.61.227,8443,172.65.61.227:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.61.227:8443#未知|cfst|colo=UNKNOWN|tcp=112.74ms|httping=ms
172.65.14.73,8443,172.65.14.73:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.14.73:8443#未知|cfst|colo=UNKNOWN|tcp=112.84ms|httping=ms
172.65.31.30,8443,172.65.31.30:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.31.30:8443#未知|cfst|colo=UNKNOWN|tcp=112.69ms|httping=ms
172.65.0.15,8443,172.65.0.15:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.0.15:8443#未知|cfst|colo=UNKNOWN|tcp=112.84ms|httping=ms
172.64.47.195,8443,172.64.47.195:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.64.47.195:8443#未知|cfst|colo=UNKNOWN|tcp=79.6ms|httping=ms
172.65.55.79,8443,172.65.55.79:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.55.79:8443#未知|cfst|colo=UNKNOWN|tcp=112.8ms|httping=ms
172.65.3.203,8443,172.65.3.203:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.3.203:8443#未知|cfst|colo=UNKNOWN|tcp=113.42ms|httping=ms
172.65.19.106,8443,172.65.19.106:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.19.106:8443#未知|cfst|colo=UNKNOWN|tcp=112.98ms|httping=ms
172.65.32.15,8443,172.65.32.15:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.32.15:8443#未知|cfst|colo=UNKNOWN|tcp=112.9ms|httping=ms
172.65.51.18,8443,172.65.51.18:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.51.18:8443#未知|cfst|colo=UNKNOWN|tcp=113.02ms|httping=ms
172.65.42.238,8443,172.65.42.238:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.42.238:8443#未知|cfst|colo=UNKNOWN|tcp=113.46ms|httping=ms
172.65.54.84,8443,172.65.54.84:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.54.84:8443#未知|cfst|colo=UNKNOWN|tcp=113.45ms|httping=ms
172.65.60.248,8443,172.65.60.248:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.60.248:8443#未知|cfst|colo=UNKNOWN|tcp=113.67ms|httping=ms
172.65.23.252,8443,172.65.23.252:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.23.252:8443#未知|cfst|colo=UNKNOWN|tcp=114.03ms|httping=ms
172.65.26.233,8443,172.65.26.233:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.26.233:8443#未知|cfst|colo=UNKNOWN|tcp=114.29ms|httping=ms
172.65.34.16,8443,172.65.34.16:8443,cfst_unknown_8443,,,,,,,未知,,,youtube_primary_ping0_ipwhois_fallback_v1,,False,,,,True,0,,,,,,latency_failed,HTTP Error 503: Service Unavailable,172.65.34.16:8443#未知|cfst|colo=UNKNOWN|tcp=113.93ms|httping=ms
